grammatical,ungrammatical
"De ämnen, som direkt stimulerar centrala nervsystemet, t ex amfetaminer och kokain, har inte samma fysiologiska tillvänjningseffekt, men de kan leda till ett starkt psykiskt beroende och till svåra rubbningar vid långvarigt bruk.","De ämnen, som direkt stimulerar centrala nervsystemet, t ex amfetaminer och kokain, har inte samma fysiologiska tillvänjningseffekt, men de kan leda till ett stark psykiskt beroende och till svåra rubbningar vid långvarigt bruk."
"Bruk av alkohol och narkotika i små doser kan innebära en omedelbar fara, t ex för trafikolyckor, eftersom omdömet trubbas av och reaktionstiden förlängs.","Bruk av alkohol och narkotika i liten doser kan innebära en omedelbar fara, t ex för trafikolyckor, eftersom omdömet trubbas av och reaktionstiden förlängs."
"Många av sjukdomssymptomen beror emellertid på näringsbrist och vitaminbrist, som uppkommer genom att alkoholister och narkomaner oftast lever ett oregelbundet liv utan ordnade måltidsvanor.","Många av sjukdomssymptomen beror emellertid på näringsbrist och vitaminbrist, som uppkommer genom att alkoholister och narkomaner oftast lever ett oregelbunden liv utan ordnade måltidsvanor."
"Stat och kommun har genom regleringar, lagstiftningar, subventioner och ekonomiskt stöd försökt påverka tillgång och efterfrågan på bostäder i en riktning som ansetts gagna samhället.","Stat och kommun har genom regleringar, lagstiftningar, subventioner och ekonomisk stöd försökt påverka tillgång och efterfrågan på bostäder i en riktning som ansetts gagna samhället."
Under 1920-talet höjdes hyrorna kraftigt i förhållande till realinkomsten och i förhållande till andra utgiftsposter.,Under 1920-talet höjdes hyrorna kraftigt i förhållande till realinkomsten och i förhållande till annan utgiftsposter.
Man kan med fog påstå att ett visst spekulationsbygge ägde rum.,Man kan med fog påstå att ett viss spekulationsbygge ägde rum.
Byggnationen inriktades på små lägenheter.,Byggnationen inriktades på liten lägenheter.
Den trångboddhet som var alltför vanlig inom stora samhällsgrupper bibehölls härigenom.,Den trångboddhet som var alltför vanlig inom stor samhällsgrupper bibehölls härigenom.
Man gav lån och bidrag för att förbättra undermåliga bostäder på landsbygden.,Man gav lån och bidrag för att förbättra undermålig bostäder på landsbygden.
"Räntorna höjdes, det rådde brist på material och arbetskraft, då andra områden inom näringslivet krävde ökade insatser av produktionsfaktorer.","Räntorna höjdes, det rådde brist på material och arbetskraft, då annan områden inom näringslivet krävde ökade insatser av produktionsfaktorer."
"Man insåg att den dämpade takten i nybyggnaden ganska snart skulle leda till bostadsbrist och, som en följd av det minskade utbudet, höjda hyror.","Man insåg att den dämpade takten i nybyggnaden ganska snart skulle leda till bostadsbrist och, som en följd av det minskade utbudet, höjd hyror."
Ett sådant framtidsperspektiv var minst av allt lockande.,Ett sådan framtidsperspektiv var minst av allt lockande.
Det var väsentligt att bostadsbyggandet höll jämna steg med de ökade krav på bostäder som detta ledde till.,Det var väsentligt att bostadsbyggandet höll jämn steg med de ökade krav på bostäder som detta ledde till.
Levnadskostnaderna i övrigt hölls tämligen konstanta och höjda hyror skulle öka fastighetsägarnas realinkomster på hyresgästernas bekostnad.,Levnadskostnaderna i övrigt hölls tämligen konstanta och höjd hyror skulle öka fastighetsägarnas realinkomster på hyresgästernas bekostnad.
För att stimulera till ökat byggande och för att hålla hyreskostnaderna nere ingrep nu staten.,För att stimulera till ökad byggande och för att hålla hyreskostnaderna nere ingrep nu staten.
Man gav statliga topplån till bostadsbyggandet.,Man gav statlig topplån till bostadsbyggandet.
Man medgav räntefria tilläggslån för att byggkostnader och hyror skulle kunna hållas vid förkrigsnivå.,Man medgav räntefri tilläggslån för att byggkostnader och hyror skulle kunna hållas vid förkrigsnivå.
"Man subventionerade ränteutgifterna, så att tillfälliga räntehöjningar inte skulle slå igenom i form av höjda hyror.","Man subventionerade ränteutgifterna, så att tillfällig räntehöjningar inte skulle slå igenom i form av höjda hyror."
Rimliga hyreskostnader för en sådan standardlägenhet skulle få motsvara högst 20 % av en industriarbetares inkomst.,Rimlig hyreskostnader för en sådan standardlägenhet skulle få motsvara högst 20 % av en industriarbetares inkomst.
Ekonomiska lagar om tillgång och efterfrågan kunde inte ensamma få styra byggnationens inriktning.,Ekonomisk lagar om tillgång och efterfrågan kunde inte ensamma få styra byggnationens inriktning.
På en fri marknad skulle den som har ekonomiska möjligheter kunna bygga vad som helst.,På en fri marknad skulle den som har ekonomisk möjligheter kunna bygga vad som helst.
"Kommunerna svarar också, genom allmännyttiga bostadsföretag, för en stor del av de flerfamiljshus som byggts.","Kommunerna svarar också, genom allmännyttig bostadsföretag, för en stor del av de flerfamiljshus som byggts."
Kooperativa bostadsföretag och enskilda byggmästare har dock också möjlighet att köpa mark för att bygga bostäder.,Kooperativ bostadsföretag och enskilda byggmästare har dock också möjlighet att köpa mark för att bygga bostäder.
"För att friställa kapital, material och arbetskraft till sådan byggnation som anses mest samhällsnyttig, finns lagstiftning om igångsättningstillstånd för ur samhällets synpunkt mindre angelägna byggen.","För att friställa kapital, material och arbetskraft till sådan byggnation som anses mest samhällsnyttig, finns lagstiftning om igångsättningstillstånd för ur samhällets synpunkt mindre angelägen byggen."
Statliga lån till bostäder,Statlig lån till bostäder
I den statliga bostadspolitik som gällt t o m 1967 har staten givit stora ekonomiska bidrag till bostadsbyggandet.,I den statliga bostadspolitik som gällt t o m 1967 har staten givit stor ekonomiska bidrag till bostadsbyggandet.
"Bottenlånen har placerats på den öppna kreditmarknaden, men staten har åtagit sig en garanti för att räntorna inte ska överstiga vissa procentsatser.","Bottenlånen har placerats på den öppna kreditmarknaden, men staten har åtagit sig en garanti för att räntorna inte ska överstiga viss procentsatser."
Samtliga dessa lån och bidrag har förutsatt att de nyproducerade bostäderna hållit en viss minimistandard.,Samtlig dessa lån och bidrag har förutsatt att de nyproducerade bostäderna hållit en viss minimistandard.
Man har från samhällets sida garderat sig mot att de fastighetsägare som utnyttjat statliga lån och bidrag genom höga hyror gjort sig oförtjänt stora vinster.,Man har från samhällets sida garderat sig mot att de fastighetsägare som utnyttjat statlig lån och bidrag genom höga hyror gjort sig oförtjänt stora vinster.
"Från början låstes hyrorna för äldre fastigheter till 1942 års nivå, eller - för senare byggda hus - till den aktuella produktionskostnaden.","Från början låstes hyrorna för äldre fastigheter till 1942 års nivå, eller - för senare byggd hus - till den aktuella produktionskostnaden."
Under årens lopp har det varit nödvändigt att ge fastighetsägarna kompensation för starkt höjda omkostnader för reparationer och skötsel av fastigheter.,Under årens lopp har det varit nödvändigt att ge fastighetsägarna kompensation för starkt höjd omkostnader för reparationer och skötsel av fastigheter.
Fastighetsägarna har fått kompensation via generella hyreshöjningar som bestämts av regeringen på förslag av statens hyresråd.,Fastighetsägarna har fått kompensation via generell hyreshöjningar som bestämts av regeringen på förslag av statens hyresråd.
"Eftersom hyreshöjningarna varit generella, har vissa fastighetsägare fått mera än vad som motsvarat kostnadsökningen, andra har fått mindre.","Eftersom hyreshöjningarna varit generella, har viss fastighetsägare fått mera än vad som motsvarat kostnadsökningen, andra har fått mindre."
"Där har äldre centralt belägna, eftertraktade lägenheter varit betydligt billigare än nya lägenheter långt från stadens centrum.","Där har äldre centralt belägen, eftertraktade lägenheter varit betydligt billigare än nya lägenheter långt från stadens centrum."
"Denna hyressplittring, som oftast drabbat unga familjer, har betraktats som mycket otillfredsställande, särskilt som den uppkommit på grund av statliga ingripanden i marknadsmekanismen.","Denna hyressplittring, som oftast drabbat ung familjer, har betraktats som mycket otillfredsställande, särskilt som den uppkommit på grund av statliga ingripanden i marknadsmekanismen."
1969 - ny hyreslag och nya bostadstillägg,1969 - ny hyreslag och ny bostadstillägg
För att stimulera barnfamiljernas efterfrågan på bostäder av tillfredsställande storlek och standard har fr o m 1969 införts statliga och kommunala bostadstillägg.,För att stimulera barnfamiljernas efterfrågan på bostäder av tillfredsställande storlek och standard har fr o m 1969 införts statlig och kommunala bostadstillägg.
Cirka 400000 familjer är berättigade till statliga bostadstillägg.,Cirka 400000 familjer är berättigade till statlig bostadstillägg.
"På grund av omflyttningen från landsbygd till stad, lägre giftermålsålder och ökade krav på bostadsstandard har köerna på många håll ändå inte visat tendens till minskning.","På grund av omflyttningen från landsbygd till stad, lägre giftermålsålder och ökad krav på bostadsstandard har köerna på många håll ändå inte visat tendens till minskning."
"När marknadsmekanismen sätts ur spel, måste bostäderna fördelas efter andra grunder.","När marknadsmekanismen sätts ur spel, måste bostäderna fördelas efter annan grunder."
"I Sverige fungerar bostadsförmedlingar, som fördelar lägenheter efter speciella principer.","I Sverige fungerar bostadsförmedlingar, som fördelar lägenheter efter speciell principer."
Bostadsförmedlingarna - framförallt i storstadsområdena - har långa köer av bostadssökande.,Bostadsförmedlingarna - framförallt i storstadsområdena - har lång köer av bostadssökande.
Dessa köer är dock av olika skäl mycket otillförlitliga mått på den reella bostadsefterfrågan.,Dessa köer är dock av olika skäl mycket otillförlitlig mått på den reella bostadsefterfrågan.
"Om fortsatt hyresreglering gör att hyrorna hålls under jämviktsnivå, kommer vi att få dras med konstanta bostadsköer.","Om fortsatt hyresreglering gör att hyrorna hålls under jämviktsnivå, kommer vi att få dras med konstant bostadsköer."
Ställer man däremot bestämda krav på lägenheternas beskaffenhet och storlek måste man bygga mer.,Ställer man däremot bestämd krav på lägenheternas beskaffenhet och storlek måste man bygga mer.
"Här, som på så många andra områden, måste det bli fråga om en avvägning där hänsyn måste tas till såväl sociala aspekter som till de resurser vårt samhälle förfogar över.","Här, som på så många annan områden, måste det bli fråga om en avvägning där hänsyn måste tas till såväl sociala aspekter som till de resurser vårt samhälle förfogar över."
"Hur fungerar dessa, hur stora är de i olika inkomstklasser och vid skilda familjestorlekar?","Hur fungerar dessa, hur stora är de i olika inkomstklasser och vid skild familjestorlekar?"
U-länderna är i regel jordbruksländer med låg levnadsstandard och ofta med en kvardröjande analfabetism i stora befolkningsgrupper.,U-länderna är i regel jordbruksländer med låg levnadsstandard och ofta med en kvardröjande analfabetism i stor befolkningsgrupper.
Termen utvecklingsländer tar fasta på att man i dessa länder är på väg mot eller i framtiden måste spåra in på en utveckling mot mera industrialiserat näringsliv och högre utbildningsstandard för att kunna uppnå högre levnadsstandard.,Termen utvecklingsländer tar fasta på att man i dessa länder är på väg mot eller i framtiden måste spåra in på en utveckling mot mera industrialiserad näringsliv och högre utbildningsstandard för att kunna uppnå högre levnadsstandard.
I början av efterkrigstiden användes termen underutvecklade länder.,I början av efterkrigstiden användes termen underutvecklad länder.
Man har velat komma ifrån denna då den onekligen sätter en mindrevärdesstämpel på vissa länder.,Man har velat komma ifrån denna då den onekligen sätter en mindrevärdesstämpel på viss länder.
"Det har varit stipendier till studenter från utvecklingsländerna för studier vid amerikanska, asiatiska och europeiska högskolor etc.","Det har varit stipendier till studenter från utvecklingsländerna för studier vid amerikansk, asiatiska och europeiska högskolor etc."
Bistånd har givits genom internationella organ och främst då FN.,Bistånd har givits genom internationell organ och främst då FN.
Men hjälpen har framför allt kommit från enskilda stater.,Men hjälpen har framför allt kommit från enskild stater.
"Sålunda satsade Förenta staterna under femårsperioden 1955-1960 sammanlagt 81 miljarder svenska kronor, varvid de största beloppen gick till Sydvietnam, Sydkorea och Indien.","Sålunda satsade Förenta staterna under femårsperioden 1955-1960 sammanlagt 81 miljarder svensk kronor, varvid de största beloppen gick till Sydvietnam, Sydkorea och Indien."
Under samma period lämnade Sovjetunionen 15 miljarder mätt i svenska kronor med Indien som störste mottagaren.,Under samma period lämnade Sovjetunionen 15 miljarder mätt i svensk kronor med Indien som störste mottagaren.
"Den övriga delen, det direkta svenska biståndet till u-länderna, förvaltas av SIDA (Swedish International Development Authority), som är ett statligt ämbetsverk under utrikesdepartementet.","Den övriga delen, det direkta svenska biståndet till u-länderna, förvaltas av SIDA (Swedish International Development Authority), som är ett statlig ämbetsverk under utrikesdepartementet."
Här tas ett blodprov på ett kongolesiskt barn för ett malariatest.,Här tas ett blodprov på ett kongolesisk barn för ett malariatest.
Det är inte minst tekniska framsteg som ger förutsättningar för högre levnadsstandard i u-länderna.,Det är inte minst teknisk framsteg som ger förutsättningar för högre levnadsstandard i u-länderna.
Med ett par promille av världens befolkning svarar Sverige för dryga två procent av världshandeln.,Med ett par promille av världens befolkning svarar Sverige för dryg två procent av världshandeln.
De svarar för knappa 20 procent av världens export.,De svarar för knapp 20 procent av världens export.
"Så har det varit flera nätter, jag har haft tankarna springande i långa korridorer och inte kunnat hitta någon utväg för dem.","Så har det varit flera nätter, jag har haft tankarna springande i lång korridorer och inte kunnat hitta någon utväg för dem."
Mannen och barnen är ju i själva verket hennes sociala status.,Mannen och barnen är ju i själv verket hennes sociala status.
Kvinnan behöver inga överflödiga varuhusronder eller dylikt för att pigga upp sitt humör.,Kvinnan behöver inga överflödig varuhusronder eller dylikt för att pigga upp sitt humör.
Det är så viktigt att våra barn ska bli lyckliga medborgare i världen!,Det är så viktigt att våra barn ska bli lycklig medborgare i världen!
Industritjänstemannaförbundet har ställt samman en upplysande tabell över hur manliga och kvinnliga medlemmar fördelar sig på olika s.k. befattningsskikt inom företagen.,Industritjänstemannaförbundet har ställt samman en upplysande tabell över hur manlig och kvinnliga medlemmar fördelar sig på olika s.k. befattningsskikt inom företagen.
"Eller de vill ha kvinnliga yrken, helst sådana som kan kombineras med tillvaron som hemmafru eller yrken som hjälper dem att bli hemmafruar.","Eller de vill ha kvinnlig yrken, helst sådana som kan kombineras med tillvaron som hemmafru eller yrken som hjälper dem att bli hemmafruar."
"Men ett kallt faktum är att förutsättningarna för de gamla tydliga pappa- och mammarollerna har försvunnit, familjen är inte längre en praktisk nödvändighet för att tillhandahålla dagligservicen.","Men ett kall faktum är att förutsättningarna för de gamla tydliga pappa- och mammarollerna har försvunnit, familjen är inte längre en praktisk nödvändighet för att tillhandahålla dagligservicen."
"Den är numera en ganska opraktisk nödvändighet, bottnande i vår trygghets avhängighet av vanor och konventioner, i våra föreställningar om familjen som garant för omtanken om barnen, för värme och samhörighet, ja t o m goda seder och hög (sexual-) moral.","Den är numera en ganska opraktisk nödvändighet, bottnande i vår trygghets avhängighet av vanor och konventioner, i våra föreställningar om familjen som garant för omtanken om barnen, för värme och samhörighet, ja t o m god seder och hög (sexual-) moral."
"Och förresten har vi knappast längre några alternativ till pappa-mamma-barn-familjen, var och en inom sitt revir, i sin lägenhet bak låsta dörrar.","Och förresten har vi knappast längre några alternativ till pappa-mamma-barn-familjen, var och en inom sitt revir, i sin lägenhet bak låst dörrar."
"Vårt hemliga ideal är fortfarande Sörgårdsfamiljen åtminstone byggs lägenheterna, fast ytan har krympt, fortfarande för fullt självhushåll.","Vårt hemliga ideal är fortfarande Sörgårdsfamiljen åtminstone byggs lägenheterna, fast ytan har krympt, fortfarande för full självhushåll."
"Unga herr far och unga fru mor sätter fortfarande bo med eget linneförråd och servis för tolv personer - och leken går bra så länge den ingenting kräver, d v s tills barnen å ena sidan kräver en vårdare på heltid, eller i den maskinellt topprustade lägenheten, på trekvartstid, medan arbetet å andra sidan kräver heltidsengagemang.","Unga herr far och unga fru mor sätter fortfarande bo med egen linneförråd och servis för tolv personer - och leken går bra så länge den ingenting kräver, d v s tills barnen å ena sidan kräver en vårdare på heltid, eller i den maskinellt topprustade lägenheten, på trekvartstid, medan arbetet å andra sidan kräver heltidsengagemang."
"Medan man väntar på turen och barnen växer hankar man sej fram med de olika nödlösningarna: flickorna en flyktig och växlande skara av unga och instabila personer som hamnat i jobbet utan speciella kvalifikationer, dagmammorna, en ännu mera obekant faktor i barnens liv, det knepiga trebarnssystemet där tre grannfamiljer slår sej ihop om en utbildad sköterska - men där barnen lika lite kommer ut ur den trånga miljön med en isolerad kvinnsperson - aldrig en karl för den ensamma mammans barn.","Medan man väntar på turen och barnen växer hankar man sej fram med de olika nödlösningarna: flickorna en flyktig och växlande skara av ung och instabila personer som hamnat i jobbet utan speciella kvalifikationer, dagmammorna, en ännu mera obekant faktor i barnens liv, det knepiga trebarnssystemet där tre grannfamiljer slår sej ihop om en utbildad sköterska - men där barnen lika lite kommer ut ur den trånga miljön med en isolerad kvinnsperson - aldrig en karl för den ensamma mammans barn."
"Och slutligen daghemmet, den hittills bästa lösningen - för robusta, grupptåliga, utåtriktade barn.","Och slutligen daghemmet, den hittills bästa lösningen - för robust, grupptåliga, utåtriktade barn."
"Men i fråga om dem, åtminstone i deras ursprungliga form, måste man ta hänsyn till att de startades under hårt yttre tryck för att frigöra så många armar som möjligt.","Men i fråga om dem, åtminstone i deras ursprungliga form, måste man ta hänsyn till att de startades under hård yttre tryck för att frigöra så många armar som möjligt."
Liten personal och mycket små resurser var ofrånkomliga villkor.,Liten personal och mycket liten resurser var ofrånkomliga villkor.
"Storfamiljen av denna typ ställer stora krav på tolerans, hänsyn, mognad - en kollektiv fostran, som inte kräver kollektivt liv av de vuxna måste i längden vara lättare att acceptera för flertalet människor.","Storfamiljen av denna typ ställer stor krav på tolerans, hänsyn, mognad - en kollektiv fostran, som inte kräver kollektivt liv av de vuxna måste i längden vara lättare att acceptera för flertalet människor."
"Vi får räkna med att boendet slungas ännu längre bort från arbetsplatsen, att det ännu mer differentierade yrkeslivet kräver alltmer totala insatser, att den lilla familjen med ett eller två barn förblir den dominerande familjetypen.","Vi får räkna med att boendet slungas ännu längre bort från arbetsplatsen, att det ännu mer differentierade yrkeslivet kräver alltmer total insatser, att den lilla familjen med ett eller två barn förblir den dominerande familjetypen."
"Nog törs vi t ex ifrågasätta om alla våra bostadsområden måste se ut som de gör: travar med likadana topputrustade enheter centrerade kring snabbköp, kiosk och parkeringsplats?","Nog törs vi t ex ifrågasätta om alla våra bostadsområden måste se ut som de gör: travar med likadan topputrustade enheter centrerade kring snabbköp, kiosk och parkeringsplats?"
"Vi skulle klara oss alldeles utmärkt utan självhushållets hela prylarsenal, vi skulle kanske rentav trivas bättre med ett mera lättmanövrerat liv, i turistklass.","Vi skulle klara oss alldeles utmärkt utan självhushållets hela prylarsenal, vi skulle kanske rentav trivas bättre med ett mera lättmanövrerad liv, i turistklass."
Men bostadstänkandet - eller är det ett statustänkande? - går mot allt mer totalutrustade bomaskiner - som skulle varje familj kunna utstå en belägring.,Men bostadstänkandet - eller är det ett statustänkande? - går mot allt mer totalutrustad bomaskiner - som skulle varje familj kunna utstå en belägring.
"Vågade vi släppa bostadens Stavnsbaand och lämna barnen till sina egna bostäder, utformade som ideala hem för barn, skulle vi också våga utforma hela bostadsområdet mer rationellt, mer samhälleligt, mindre lägenhetslåst.","Vågade vi släppa bostadens Stavnsbaand och lämna barnen till sina egna bostäder, utformade som ideal hem för barn, skulle vi också våga utforma hela bostadsområdet mer rationellt, mer samhälleligt, mindre lägenhetslåst."
"I stället för att sprida bostäderna kring ett renodlat kommersiellt centrum kunde vi knyta dem till en verklig samhällskärna, som tillgodosåg behoven av service, kultur, umgänge.","I stället för att sprida bostäderna kring ett renodlat kommersiell centrum kunde vi knyta dem till en verklig samhällskärna, som tillgodosåg behoven av service, kultur, umgänge."
"Barnens hus tänker jag mej hellre av modell äldre villa med stora och små rum, fantasieggande prång och skrubbar, dit man kan dra sej tillbaka i ensamhet eller med sin bästis, än som hyperhygieniska och lättstädade lokaler där allt har sitt fastställda ändamål.","Barnens hus tänker jag mej hellre av modell äldre villa med stor och små rum, fantasieggande prång och skrubbar, dit man kan dra sej tillbaka i ensamhet eller med sin bästis, än som hyperhygieniska och lättstädade lokaler där allt har sitt fastställda ändamål."
"Varje liten barngrupp bör ha sina vikarierande föräldrar och deras assistenter som stadiga referenser, bland dem bör finnas både män och kvinnor, någon med gedigen psykologisk-pedagogisk skolning - och ingen utan kunskaper om barn och barnuppfostran.","Varje liten barngrupp bör ha sina vikarierande föräldrar och deras assistenter som stadig referenser, bland dem bör finnas både män och kvinnor, någon med gedigen psykologisk-pedagogisk skolning - och ingen utan kunskaper om barn och barnuppfostran."
Årsklasskiktningen som håller på att spalta upp hela vårt samhälle - snart kan 41/2-åringar bara leka med 41/2-åringar - bör kunna luckras upp i dessa åldersblandade grupper och kan motverkas genom ett mindre strängt kategoribyggande.,Årsklasskiktningen som håller på att spalta upp hela vårt samhälle - snart kan 41/2-åringar bara leka med 41/2-åringar - bör kunna luckras upp i dessa åldersblandad grupper och kan motverkas genom ett mindre strängt kategoribyggande.
"Skolbarnen bör från sina närbelägna fritidslokaler ha fritt tillträde till småsyskon och mindre kamrater, pensionärer må ha möjlighet att fraternisera nedom åldersstrecket, föräldrar må komma och gå - överhuvudtaget kan de äldres speciella kunskaper och intressen komma fler barn tillgodo.","Skolbarnen bör från sina närbelägna fritidslokaler ha fri tillträde till småsyskon och mindre kamrater, pensionärer må ha möjlighet att fraternisera nedom åldersstrecket, föräldrar må komma och gå - överhuvudtaget kan de äldres speciella kunskaper och intressen komma fler barn tillgodo."
"(I framtiden kommer vi förmodligen inte alla att översvämma den fria världen just på söndagar - också ledigheten måste differentieras - små barn kan få se män, vanliga portföljpappor, också på vardagar.)","(I framtiden kommer vi förmodligen inte alla att översvämma den fria världen just på söndagar - också ledigheten måste differentieras - liten barn kan få se män, vanliga portföljpappor, också på vardagar.)"
"I stället för den nuvarande situationen där föräldrar och barn är varandras livegna - med överbindningar, aggressioner, otrygghet som följd - (en ny uteslutningsgemenskap som inte kännetecknade den gamla mångfacetterade familjen) har föräldrar och barn ett ömsesidigt oberoende - med obeskurna möjligheter till fritidsumgänge.","I stället för den nuvarande situationen där föräldrar och barn är varandras livegna - med överbindningar, aggressioner, otrygghet som följd - (en ny uteslutningsgemenskap som inte kännetecknade den gamla mångfacetterade familjen) har föräldrar och barn ett ömsesidig oberoende - med obeskurna möjligheter till fritidsumgänge."
"Föräldrar och barn bör med föräldrarnas ökade fritid få ökade möjligheter att ha roligt tillsammans, men ingendera är utlämnad åt den andra parten så som föräldrar nu kan känna sej utlämnade åt en alltför krävande fostraruppgift - liksom barn är totalt utlämnade åt inkapabla föräldrar.","Föräldrar och barn bör med föräldrarnas ökade fritid få ökad möjligheter att ha roligt tillsammans, men ingendera är utlämnad åt den andra parten så som föräldrar nu kan känna sej utlämnade åt en alltför krävande fostraruppgift - liksom barn är totalt utlämnade åt inkapabla föräldrar."
Olämpliga föräldrar är inte samma outjämnbara handikapp som nu.,Olämplig föräldrar är inte samma outjämnbara handikapp som nu.
"Utopier har den nackdelen att de låter så utopiska, men - eftersom förhållandena nu inte är gynnsamma för någon kategori - borde vi inte i liten skala pröva också andra sätt att leva?","Utopier har den nackdelen att de låter så utopiska, men - eftersom förhållandena nu inte är gynnsamma för någon kategori - borde vi inte i liten skala pröva också annan sätt att leva?"
"Detta innebär inte att förhållandena är oförändrade i andra länder, som exempel kan nämnas den nya synen på skilsmässa i Italien.","Detta innebär inte att förhållandena är oförändrade i annan länder, som exempel kan nämnas den nya synen på skilsmässa i Italien."
Det är här inte bara fråga om ett vagt accepterande av rådande förhållanden.,Det är här inte bara fråga om ett vag accepterande av rådande förhållanden.
"Förutvarande justitieminister Kling tillsatte strax före sin avgång en utredning, familjesakkunniga, med utomordentligt specificerade direktiv för utredningsarbetet.","Förutvarande justitieminister Kling tillsatte strax före sin avgång en utredning, familjesakkunniga, med utomordentligt specificerad direktiv för utredningsarbetet."
Enligt direktiven skall lagstiftningen ses som ett medel att påverka utvecklingen och därjämte förändra samhällstrukturen mot ett samhälle där varje vuxen kan ta ansvar för sig själv utan ekonomiskt beroende av anhöriga.,Enligt direktiven skall lagstiftningen ses som ett medel att påverka utvecklingen och därjämte förändra samhällstrukturen mot ett samhälle där varje vuxen kan ta ansvar för sig själv utan ekonomisk beroende av anhöriga.
Äktenskapet är en form av frivillig samlevnad mellan självständiga personer.,Äktenskapet är en form av frivillig samlevnad mellan självständig personer.
"Särskilt betonas självständigheten i ekonomiskt avseende, var och en skall helt enkelt försörja sig själv i framtiden.","Särskilt betonas självständigheten i ekonomisk avseende, var och en skall helt enkelt försörja sig själv i framtiden."
Lagens mening att makarna under äktenskapets bestånd skall leva på lika standard och att var och en efter sin förmåga skall bidra till försörjningen är för de flesta självklar.,Lagens mening att makarna under äktenskapets bestånd skall leva på lik standard och att var och en efter sin förmåga skall bidra till försörjningen är för de flesta självklar.
"Kärlekens innersta väsen lär inte något politiskt parti kunna påverka, men formerna för dess yttringar kan alltid regleras i lag.","Kärlekens innersta väsen lär inte något politisk parti kunna påverka, men formerna för dess yttringar kan alltid regleras i lag."
Känslan av varaktighet i ett förhållande ökar viljan till investeringar i eget hem och andra kapitalvaror.,Känslan av varaktighet i ett förhållande ökar viljan till investeringar i egen hem och andra kapitalvaror.
"Familjen blir lätt det primära, samhället kommer i andra rummet; förhållanden som ett socialistiskt parti självfallet bekämpar.","Familjen blir lätt det primära, samhället kommer i andra rummet; förhållanden som ett socialistisk parti självfallet bekämpar."
Bakom finns med all säkerhet också tanken att man genom en kollektiv uppfostran av barnen kan komma närmare ett socialdemokratiskt jämlikhetsideal.,Bakom finns med all säkerhet också tanken att man genom en kollektiv uppfostran av barnen kan komma närmare ett socialdemokratisk jämlikhetsideal.
Skattepolitiken är ett annat verksamt medel att få ut mödrarna i förvärvslivet och därigenom förhindra att barnen får den personliga vård som ges i ett hem.,Skattepolitiken är ett annan verksamt medel att få ut mödrarna i förvärvslivet och därigenom förhindra att barnen får den personliga vård som ges i ett hem.
Bundenheten i avtalet underlättar samlevnaden och ansvaret begränsas inte till vissa områden.,Bundenheten i avtalet underlättar samlevnaden och ansvaret begränsas inte till viss områden.
"Äktenskapet är av Gud instiftat heter det i vigselformuläret, och för de flesta människor innebär äktenskapets ingående ett allvarligt och noga övervägt ställningstagande.","Äktenskapet är av Gud instiftat heter det i vigselformuläret, och för de flesta människor innebär äktenskapets ingående ett allvarlig och noga övervägt ställningstagande."
Den starka negativa reaktion som mött direktiven beror på att dessa så detaljerat pekat ut lösningar och eftersträvade förändringar och lämnat mycket lite utrymme åt ställningstaganden från utredningens sida.,Den starka negativa reaktion som mött direktiven beror på att dessa så detaljerat pekat ut lösningar och eftersträvad förändringar och lämnat mycket lite utrymme åt ställningstaganden från utredningens sida.
"Bl a anses att den nya lagstiftningen måste vara objektiv till olika samlevnadsformer, och moraliska värderingar får inte förekomma.","Bl a anses att den nya lagstiftningen måste vara objektiv till olika samlevnadsformer, och moralisk värderingar får inte förekomma."
"Om man emellertid är helt övertygad om att den för alla parter bästa samlevnadsformen är äktenskapet, så innebär det inte att man gör moraliska värderingar.","Om man emellertid är helt övertygad om att den för alla parter bästa samlevnadsformen är äktenskapet, så innebär det inte att man gör moralisk värderingar."
Varför ökar då antalet ogifta familjebildare?,Varför ökar då antalet ogift familjebildare?
En sådan vigsel skulle i hög grad sakna berättigande och bidraga till att formen för äktenskapets ingående reducerades till postandet av ett ifyllt formulär.,En sådan vigsel skulle i hög grad sakna berättigande och bidraga till att formen för äktenskapets ingående reducerades till postandet av ett ifylld formulär.
"Däremot kan det vara riktigt att man förenklar äktenskapets ingående till en juridiskt bindande överenskommelse med vittnen, varvid detta kan ske antingen i samband med vigsel eller på annat sätt för dem som önskar ett mindre formellt ingående.","Däremot kan det vara riktigt att man förenklar äktenskapets ingående till en juridiskt bindande överenskommelse med vittnen, varvid detta kan ske antingen i samband med vigsel eller på annan sätt för dem som önskar ett mindre formellt ingående."
Om man vill underlätta för unga familjebildare att ingå äktenskap gör man detta genom att inte i onödan krångla till proceduren.,Om man vill underlätta för ung familjebildare att ingå äktenskap gör man detta genom att inte i onödan krångla till proceduren.
"I detta fall skulle vi få ett nytt slags äktenskap, som syftar till att reglera förhållandena familjemedlemmarna emellan och som juridiskt jämställer dessa förhållanden med dem som råder i ett vanligt äktenskap.","I detta fall skulle vi få ett ny slags äktenskap, som syftar till att reglera förhållandena familjemedlemmarna emellan och som juridiskt jämställer dessa förhållanden med dem som råder i ett vanligt äktenskap."
Detta ställer stora krav på upplysning.,Detta ställer stor krav på upplysning.
